uniprot_id	mean_plddt	median_plddt	min_plddt	max_plddt	very_high_conf_pct	high_conf_pct	low_conf_pct	very_low_conf_pct	quality_grade	residue_count	alphafold_version
Q9HCJ5	79.99	90.5	21.86	98.12	52.8	26.8	4.9	15.5	Good	9367	v6
Q9HCJ6	86.19	97.38	32.78	98.94	73.0	6.6	5.9	14.6	Good	3221	v6
Q9HCK0	54.28	64.5	18.23	88.56	0.0	43.9	10.6	45.6	Medium	3495	v6
Q9HCK1	34.79	31.78	21.42	93.81	0.6	3.6	2.6	93.2	Poor	18630	v6
Q9HCK4	67.78	87.0	24.75	97.81	43.3	13.6	3.3	39.8	Medium	10640	v6
Q9HCK5	91.56	95.75	24.58	98.94	81.5	12.7	2.1	3.7	Excellent	6823	v6
Q9HCK8	55.17	51.16	19.86	95.75	6.0	35.1	9.4	49.6	Medium	20414	v6
Q9HCL0	68.89	85.62	27.92	95.81	39.5	19.2	3.7	37.5	Medium	8867	v6
Q9HCL2	80.32	89.88	23.53	98.0	49.5	30.0	6.8	13.7	Good	6606	v6
Q9HCL3	71.16	81.44	22.89	91.69	1.8	71.4	6.4	20.3	Good	4454	v6
Q9HCM1	38.45	34.44	22.47	97.19	2.2	4.2	4.8	88.8	Poor	13643	v6
Q9HCM2	83.46	89.12	24.8	97.56	43.0	43.3	7.9	5.8	Good	14897	v6
Q9HCM3	44.73	33.69	20.17	94.38	4.5	17.2	3.5	74.8	Poor	14847	v6
Q9HCM4	64.87	72.06	25.45	98.56	37.2	13.9	4.2	44.8	Medium	5751	v6
Q9HCM7	46.19	42.31	28.67	91.25	0.2	8.1	14.7	77.0	Poor	7843	v6
Q9HCM9	85.03	91.5	35.31	98.5	54.2	30.6	8.2	6.9	Good	4196	v6
Q9HCN2	47.79	45.56	33.16	68.88	0.0	0.0	35.6	64.4	Poor	909	v6
Q9HCN3	81.39	90.62	24.38	97.88	52.9	28.3	4.9	13.9	Good	5955	v6
Q9HCN4	79.83	88.5	30.23	98.0	43.7	35.8	6.2	14.3	Good	2932	v6
Q9HCN6	76.52	92.62	29.05	98.69	54.5	8.6	13.6	23.3	Good	2598	v6
Q9HCN8	89.3	97.75	38.59	98.88	78.8	3.5	12.7	4.9	Good	1663	v6
Q9HCP0	79.53	96.19	24.64	98.94	68.1	4.0	1.5	26.5	Good	3415	v6
Q9HCP6	91.03	93.25	43.19	98.25	69.7	28.3	1.6	0.4	Excellent	4006	v6
Q9HCQ5	89.04	95.38	28.84	98.94	75.9	12.6	6.8	4.7	Good	4807	v6
Q9HCQ7	58.43	56.34	41.28	93.31	3.3	11.1	61.1	24.5	Medium	1561	v6
Q9HCR9	79.12	89.06	21.38	98.81	46.8	31.0	3.5	18.7	Good	7357	v6
Q9HCS2	90.97	94.62	28.53	98.88	76.4	16.9	4.4	2.3	Excellent	4252	v6
Q9HCS4	52.59	46.5	29.08	97.44	10.5	5.7	20.9	62.9	Medium	4411	v6
Q9HCS5	66.14	68.0	26.77	98.56	36.7	11.9	10.1	41.3	Medium	5565	v6
Q9HCS7	73.62	80.06	25.89	90.88	0.9	75.7	10.5	12.9	Good	7044	v6
Q9HCT0	88.48	97.56	40.84	98.88	77.7	6.4	7.9	8.0	Good	1392	v6
Q9HCU0	63.7	55.97	27.94	98.19	30.5	15.5	8.4	45.7	Medium	5676	v6
Q9HCU4	77.59	85.88	22.66	94.19	23.8	54.7	8.3	13.2	Good	10719	v6
Q9HCU4	81.93	84.44	42.16	95.56	16.8	72.4	9.7	1.1	Good	10726	v6
Q9HCU4	83.24	86.81	28.97	96.06	31.2	55.7	12.0	1.1	Good	10650	v6
Q9HCU4	82.54	85.56	43.34	96.25	23.0	64.9	11.4	0.8	Good	10646	v6
Q9HCU4	83.4	86.94	30.97	96.69	30.7	58.3	9.3	1.8	Good	10684	v6
Q9HCU4	82.78	86.44	28.73	96.69	30.4	57.0	9.8	2.7	Good	10698	v6
Q9HCU4	81.5	85.69	29.7	95.44	24.6	60.1	12.7	2.6	Good	10753	v6
Q9HCU4	76.3	85.19	26.64	96.25	25.0	50.2	9.6	15.3	Good	10698	v6
Q9HCU4	72.21	84.69	25.08	96.94	27.9	39.3	7.8	25.0	Good	10108	v6
Q9HCU5	88.33	95.81	24.86	98.81	75.4	12.3	3.9	8.4	Good	3205	v6
Q9HCU8	85.73	95.25	46.62	98.25	62.6	18.3	15.4	3.8	Good	876	v6
Q9HCU9	79.23	91.81	39.81	98.81	52.0	9.9	23.0	15.1	Good	1995	v6
Q9HCX3	65.32	80.12	18.64	94.38	20.8	39.3	6.2	33.7	Medium	5256	v6
Q9HCX4	81.97	88.75	27.09	96.75	41.2	42.6	6.3	9.8	Good	7012	v6
Q9HCY8	77.33	84.31	39.75	93.88	29.7	42.2	13.6	14.4	Good	817	v6
Q9HCZ1	63.54	77.5	22.14	90.06	0.3	58.7	7.1	33.9	Medium	5582	v6
Q9HD15	77.23	82.62	37.72	98.25	45.3	12.5	34.8	7.4	Good	1714	v6
Q9HD20	79.12	84.88	21.75	95.69	18.9	63.9	9.0	8.2	Good	9355	v6
Q9HD23	71.97	84.94	22.75	98.38	33.5	31.1	9.8	25.6	Good	3528	v6
Q9HD26	70.11	76.38	26.27	96.5	22.6	37.0	18.5	21.9	Good	3548	v6
Q9HD33	84.04	95.88	37.19	98.75	72.2	4.8	6.6	16.5	Good	2079	v6
Q9HD34	93.57	97.44	58.56	98.69	88.0	4.4	7.7	0.0	Excellent	756	v6
Q9HD36	84.64	91.06	46.22	98.5	52.3	29.2	15.7	2.8	Good	1639	v6
Q9HD40	92.63	98.56	30.08	99.0	88.2	3.5	2.2	6.2	Excellent	3903	v6
Q9HD42	78.44	83.62	38.56	95.44	26.1	48.6	18.4	6.9	Good	1513	v6
Q9HD43	84.07	90.38	27.89	98.5	53.2	32.5	5.8	8.6	Good	8616	v6
Q9HD45	86.47	90.62	38.66	97.88	54.1	35.3	8.0	2.7	Good	4790	v6
Q9HD47	78.36	84.12	36.34	91.88	12.8	67.1	13.3	6.9	Good	1441	v6
Q9HD64	50.68	51.5	38.72	58.19	0.0	0.0	69.8	30.2	Medium	632	v6
Q9HD67	76.95	85.88	22.38	97.5	28.0	47.3	11.2	13.5	Good	16708	v6
Q9HD87	53.22	54.84	35.5	67.69	0.0	0.0	69.6	30.4	Medium	868	v6
Q9HD89	89.44	95.44	57.44	98.81	71.5	14.8	13.7	0.0	Good	786	v6
Q9HD90	63.06	52.84	34.62	98.81	26.7	4.8	25.5	43.0	Medium	2599	v6
Q9HDB9	62.35	70.19	26.62	94.88	9.2	41.2	9.4	40.1	Medium	5174	v6
Q9HDC5	66.06	65.56	26.88	98.62	39.8	9.3	5.0	45.9	Medium	5048	v6
Q9HDC9	91.6	96.94	34.09	98.88	83.9	8.4	0.6	7.0	Excellent	3270	v6
Q9HDD0	72.65	85.94	30.98	97.81	45.1	11.8	15.1	28.0	Good	1326	v6
Q9N2J8	57.24	56.62	21.84	92.62	2.1	32.4	24.3	41.1	Medium	4292	v6
Q9N2K0	65.53	67.25	23.86	96.19	10.1	37.1	27.6	25.1	Medium	4530	v6
Q9NNW5	85.72	91.94	22.38	98.38	59.0	27.7	8.0	5.4	Good	8562	v6
Q9NNX1	76.66	92.81	30.81	98.75	51.8	7.9	19.9	20.5	Good	3100	v6
Q9NNX6	71.95	74.12	22.92	98.88	25.5	32.1	25.7	16.7	Good	3221	v6
Q9NNX9	55.46	52.41	39.81	78.94	0.0	6.8	64.7	28.5	Medium	1402	v6
Q9NNZ3	77.83	87.88	38.16	97.81	42.6	19.3	31.2	6.9	Good	1947	v6
Q9NNZ6	58.43	55.91	41.59	83.94	0.0	16.9	60.8	22.3	Medium	786	v6
Q9NP08	63.45	55.19	33.84	98.69	20.5	7.9	38.9	32.6	Medium	2552	v6
Q9NP31	61.87	49.62	29.02	98.19	30.1	5.5	13.3	51.2	Medium	3034	v6
Q9NP50	73.44	83.75	32.47	98.19	42.0	13.2	20.2	24.6	Good	1741	v6
Q9NP55	79.06	89.56	34.81	98.12	49.9	21.7	12.5	15.9	Good	1879	v6
Q9NP56	79.84	96.88	24.03	98.94	70.6	0.9	1.9	26.7	Good	3641	v6
Q9NP58	83.17	88.62	28.64	97.31	42.9	43.2	7.5	6.4	Good	6625	v6
Q9NP59	80.26	91.12	29.42	97.81	54.4	21.7	8.7	15.2	Good	4389	v6
Q9NP60	75.74	87.81	24.55	97.44	41.5	32.2	5.0	21.4	Good	5522	v6
Q9NP61	66.12	60.59	30.03	98.56	24.6	20.1	19.3	35.9	Medium	3996	v6
Q9NP62	61.19	44.22	29.84	98.56	33.6	4.5	4.2	57.7	Medium	3470	v6
Q9NP64	70.38	67.5	36.59	96.81	28.1	21.4	27.2	23.2	Good	1927	v6
Q9NP66	74.87	87.06	31.7	98.5	40.2	24.6	9.5	25.7	Good	2821	v6
Q9NP70	44.05	41.22	30.12	84.88	0.0	3.5	14.6	82.0	Poor	3390	v6
Q9NP71	54.95	44.66	27.12	97.81	16.6	12.8	13.2	57.4	Medium	6560	v6
Q9NP72	86.1	95.06	39.66	98.81	65.8	15.9	6.0	12.3	Good	1613	v6
Q9NP73	54.42	36.5	22.5	97.94	18.4	18.2	5.8	57.6	Medium	8862	v6
Q9NP74	65.92	59.69	31.62	98.75	20.0	21.4	27.0	31.6	Medium	4413	v6
Q9NP77	95.85	97.88	32.34	98.94	94.1	4.2	0.8	0.9	Excellent	1580	v6
Q9NP78	85.76	90.56	25.64	98.0	52.5	39.7	2.4	5.5	Good	5955	v6
Q9NP79	79.63	95.06	30.98	98.62	65.7	4.2	4.2	25.9	Good	2381	v6
Q9NP80	66.84	75.38	24.5	98.69	40.0	12.3	7.1	40.5	Medium	6223	v6
Q9NP81	90.58	97.94	24.67	98.94	83.5	6.5	2.4	7.6	Excellent	4102	v6
Q9NP84	73.82	80.69	39.44	92.06	6.5	58.3	20.6	14.7	Good	973	v6
Q9NP85	75.0	86.06	34.78	98.31	41.7	21.4	10.2	26.6	Good	2963	v6
Q9NP86	79.89	83.0	33.16	92.94	7.2	79.1	11.7	2.0	Good	1381	v6
Q9NP87	89.39	96.25	26.83	98.81	77.8	10.4	4.7	7.0	Good	3858	v6
Q9NP90	92.54	98.12	37.03	98.94	84.4	5.9	5.9	3.8	Excellent	1596	v6
Q9NP91	93.25	95.12	37.97	98.5	85.1	13.1	1.3	0.5	Excellent	4648	v6
Q9NP92	88.2	95.31	33.97	98.56	81.3	5.6	2.3	10.8	Good	3552	v6
Q9NP94	82.55	91.38	27.23	97.81	54.6	27.0	7.6	10.7	Good	2305	v6
Q9NP95	83.52	97.19	35.91	98.88	65.9	9.2	7.9	17.0	Good	1660	v6
Q9NP97	93.15	94.38	62.91	96.88	88.8	10.2	1.0	0.0	Excellent	765	v6
Q9NP98	58.9	60.09	33.34	93.44	2.8	16.0	49.5	31.7	Medium	2231	v6
Q9NP99	72.3	74.25	29.48	98.31	37.9	15.5	23.4	23.2	Good	1856	v6
Q9NPA0	74.54	85.88	26.84	96.94	41.4	20.9	15.8	21.9	Good	1858	v6
Q9NPA1	71.99	78.69	28.28	94.06	7.5	55.1	22.7	14.7	Good	2217	v6
Q9NPA2	78.88	89.12	29.38	98.69	46.7	28.3	7.3	17.7	Good	4427	v6
Q9NPA3	69.09	68.38	34.94	96.81	23.4	26.4	22.2	28.1	Medium	1421	v6
Q9NPA8	93.74	96.31	52.91	98.5	87.6	9.6	2.9	0.0	Excellent	806	v6
Q9NPB0	66.34	64.12	35.38	93.75	16.5	22.8	35.8	25.0	Medium	1426	v6
Q9NPB1	91.24	98.5	32.78	98.94	87.2	0.4	1.1	11.3	Excellent	1825	v6
Q9NPB3	68.93	81.06	25.23	94.12	12.7	53.2	6.8	27.3	Medium	1713	v6
Q9NPB6	74.2	88.81	33.66	98.0	47.3	12.4	14.2	26.1	Good	2633	v6
Q9NPB8	87.45	94.62	23.5	98.94	70.1	17.6	5.4	7.0	Good	5344	v6
Q9NPB9	81.55	87.06	37.44	97.5	36.2	45.9	7.9	10.0	Good	2802	v6
Q9NPC1	81.39	88.5	29.78	98.31	45.4	35.6	8.0	10.9	Good	2678	v6
Q9NPC2	75.89	91.19	28.58	98.38	51.5	19.2	0.9	28.4	Good	2968	v6
Q9NPC3	77.6	94.75	29.66	98.25	62.3	4.5	3.8	29.4	Good	2214	v6
Q9NPC4	89.54	96.25	36.47	98.88	73.4	14.7	6.6	5.4	Good	2859	v6
Q9NPC6	65.51	63.25	26.25	95.44	6.7	26.9	54.5	12.0	Medium	2104	v6
Q9NPC7	64.9	82.06	17.64	96.31	29.7	28.3	4.4	37.6	Medium	4814	v6
Q9NPC8	75.99	89.69	31.55	98.31	48.9	14.7	12.6	23.8	Good	2279	v6
Q9NPD3	90.34	92.62	38.56	97.44	71.6	25.9	1.8	0.7	Excellent	1850	v6
Q9NPD5	79.2	89.5	25.61	98.0	48.2	28.1	8.1	15.6	Good	5442	v6
Q9NPD7	79.42	85.62	38.69	97.44	25.5	49.9	18.7	5.9	Good	1074	v6
Q9NPD8	86.36	97.06	40.41	98.69	73.6	4.2	12.4	9.8	Good	1584	v6
Q9NPE2	68.87	62.06	33.94	97.38	35.2	9.7	26.0	29.1	Medium	2282	v6
Q9NPE3	94.6	95.75	78.81	97.62	89.3	10.7	0.0	0.0	Excellent	542	v6
Q9NPE6	71.79	78.75	33.03	98.38	38.2	19.1	13.0	29.7	Good	3401	v6
Q9NPF0	64.61	58.31	34.78	95.06	14.5	21.5	34.1	29.9	Medium	2013	v6
Q9NPF2	89.39	95.38	34.34	98.81	74.4	14.8	5.8	5.0	Good	2920	v6
Q9NPF4	96.6	97.5	76.31	98.88	97.1	2.9	0.0	0.0	Excellent	2548	v6
Q9NPF5	75.46	85.69	33.31	98.0	40.5	25.6	12.5	21.5	Good	3733	v6
Q9NPF7	80.72	91.12	39.88	98.56	52.4	17.1	24.6	5.9	Good	1459	v6
Q9NPF8	92.49	96.25	25.39	98.75	84.6	10.6	2.5	2.3	Excellent	3131	v6
Q9NPG1	75.85	88.75	29.45	98.5	45.8	22.7	7.2	24.2	Good	5354	v6
Q9NPG2	95.09	97.25	47.53	98.75	92.4	5.0	1.1	1.5	Excellent	1191	v6
Q9NPG3	55.79	44.5	27.22	95.31	10.9	18.2	12.6	58.2	Medium	8547	v6
Q9NPG4	66.22	82.88	24.58	96.44	36.5	18.5	3.8	41.2	Medium	9069	v6
Q9NPG8	83.99	89.69	33.97	98.44	49.0	34.8	9.7	6.6	Good	2807	v6
Q9NPH0	91.22	98.12	34.75	98.94	85.2	2.4	4.7	7.8	Excellent	3434	v6
Q9NPH2	92.23	97.69	32.59	98.94	88.1	3.3	2.0	6.6	Excellent	4293	v6
Q9NPH3	86.16	91.38	7.51	97.88	58.8	32.2	2.4	6.5	Good	4609	v6
Q9NPH5	86.98	93.0	24.59	98.5	67.8	21.1	3.2	7.9	Good	4722	v6
Q9NPH6	87.33	93.75	44.0	98.06	67.8	18.2	9.9	4.2	Good	1366	v6
Q9NPH9	85.81	94.5	41.03	98.19	68.4	14.2	9.3	8.1	Good	1391	v6
Q9NPI0	86.42	90.12	46.25	96.88	50.8	42.6	5.9	0.6	Good	1367	v6
Q9NPI1	64.87	62.31	26.25	98.0	23.6	20.4	18.8	37.2	Medium	5198	v6
Q9NPI5	88.56	95.69	37.59	98.56	76.0	9.3	8.4	6.3	Good	1830	v6
Q9NPI6	59.22	43.78	27.38	98.56	27.7	7.4	6.2	58.6	Medium	4448	v6
Q9NPI7	58.49	56.19	36.31	95.62	6.2	9.0	55.6	29.2	Medium	2175	v6
Q9NPI8	78.87	86.19	26.62	96.75	36.0	39.8	13.5	10.7	Good	2986	v6
Q9NPI9	78.29	89.94	26.03	96.94	49.6	23.9	10.2	16.3	Good	3379	v6
Q9NPJ1	89.05	93.12	46.34	98.75	65.2	26.3	7.8	0.7	Good	4359	v6
Q9NPJ3	96.28	98.5	53.25	98.94	93.9	5.4	0.8	0.0	Excellent	1042	v6
Q9NPJ4	67.55	63.41	39.78	96.44	18.4	13.0	58.8	9.8	Medium	1099	v6
Q9NPJ6	74.79	84.69	31.52	98.44	43.6	19.1	13.4	23.9	Good	2082	v6
Q9NPJ8	94.35	97.25	35.22	98.81	87.6	9.5	1.7	1.1	Excellent	1143	v6
Q9NPL8	72.08	76.06	35.09	94.94	13.5	45.5	26.3	14.8	Good	2275	v6
Q9NPP4	85.18	89.19	26.64	97.81	45.7	45.2	4.6	4.5	Good	8166	v6
Q9NPQ8	90.37	94.31	39.75	98.75	73.1	20.3	4.7	1.9	Excellent	4179	v6
Q9NPR2	82.14	94.0	26.41	98.94	64.3	12.3	8.3	15.2	Good	6533	v6
Q9NPR9	76.08	85.19	26.88	98.19	29.4	43.5	9.4	17.7	Good	4280	v6
Q9NPU4	66.98	55.78	41.03	98.19	27.4	6.9	47.3	18.4	Medium	620	v6
Q9NPY3	73.07	85.56	18.66	96.69	30.4	39.3	7.9	22.4	Good	4783	v6
Q9NPZ5	85.88	96.62	38.62	98.94	67.8	12.2	9.2	10.8	Good	2612	v6
Q9NQ03	57.46	47.88	25.28	90.44	0.2	44.8	4.5	50.4	Medium	2286	v6
Q9NQ11	80.03	86.12	24.08	97.12	30.7	52.2	7.6	9.5	Good	9051	v6
Q9NQ25	78.44	88.06	38.53	98.12	45.2	25.2	12.2	17.4	Good	2628	v6
Q9NQ29	68.18	74.94	27.38	94.25	8.7	48.2	16.4	26.7	Medium	3061	v6
Q9NQ30	72.15	79.25	38.28	97.5	27.2	27.0	25.0	20.8	Good	1390	v6
Q9NQ31	68.94	69.88	32.31	96.75	27.3	22.1	21.5	29.2	Medium	1622	v6
Q9NQ32	52.18	42.88	29.22	93.44	4.9	19.7	8.3	67.0	Medium	3623	v6
Q9NQ33	69.74	61.0	40.59	98.75	31.1	6.1	49.1	13.7	Medium	1474	v6
Q9NQ34	72.64	76.69	32.97	94.5	15.7	47.4	23.5	13.4	Good	1579	v6
Q9NQ35	72.88	75.31	36.78	96.88	38.8	16.0	26.2	19.0	Good	1884	v6
Q9NQ36	72.78	79.62	27.34	95.19	7.3	59.7	19.2	13.8	Good	7650	v6
Q9NQ38	74.37	80.75	30.39	95.5	10.1	61.6	14.5	13.8	Good	8396	v6
Q9NQ39	71.13	77.69	33.16	96.44	40.6	13.3	17.0	29.1	Good	1415	v6
Q9NQ40	80.6	91.31	24.14	98.56	55.4	23.0	6.3	15.2	Good	3568	v6
Q9NQ48	83.74	88.75	36.22	96.81	43.4	44.1	5.5	7.0	Good	2431	v6
Q9NQ50	79.11	82.88	42.16	98.75	42.3	24.8	25.4	7.5	Good	1727	v6
Q9NQ55	72.84	82.38	28.81	95.69	25.1	38.2	16.5	20.3	Good	3732	v6
Q9NQ60	59.2	53.88	31.17	95.25	9.8	20.3	30.2	39.7	Medium	2305	v6
Q9NQ66	84.55	93.12	23.61	98.88	67.1	17.0	3.3	12.7	Good	9729	v6
Q9NQ69	66.92	59.81	29.77	97.19	28.3	19.6	13.9	38.2	Medium	3074	v6
Q9NQ75	58.88	42.78	26.8	95.56	23.1	17.4	4.4	55.1	Medium	6125	v6
Q9NQ76	43.45	41.12	26.56	83.94	0.0	2.4	15.0	82.6	Poor	4109	v6
Q9NQ79	86.55	96.0	23.22	98.81	73.5	11.7	3.7	11.1	Good	5021	v6
Q9NQ84	71.02	84.0	27.41	98.31	35.5	22.6	7.6	34.3	Good	3397	v6
Q9NQ86	79.24	87.81	23.97	97.44	34.5	43.2	10.2	12.0	Good	5816	v6
Q9NQ87	65.98	56.78	35.84	98.25	25.4	12.8	28.9	32.9	Medium	2470	v6
Q9NQ88	90.0	96.62	30.98	98.94	77.9	12.5	3.5	6.2	Good	2104	v6
Q9NQ89	84.04	91.19	31.36	98.69	56.7	26.6	6.1	10.6	Good	4480	v6
Q9NQ90	74.81	83.62	25.52	96.25	26.2	44.5	12.4	16.8	Good	8034	v6
Q9NQ92	62.95	61.22	36.59	86.94	0.0	29.3	59.2	11.5	Medium	1409	v6
Q9NQ94	69.7	86.25	25.66	96.06	37.2	26.4	3.1	33.3	Medium	4591	v6
Q9NQA3	65.36	65.94	35.38	96.94	6.3	37.0	34.9	21.9	Medium	3381	v6
Q9NQA5	82.87	91.06	25.47	97.25	56.2	27.2	4.2	12.4	Good	5811	v6
Q9NQB0	53.78	46.06	31.02	98.0	10.4	8.7	17.3	63.6	Medium	4781	v6
Q9NQC1	62.79	64.0	27.05	96.88	22.6	23.4	11.6	42.4	Medium	6126	v6
Q9NQC3	40.92	35.62	24.56	93.25	0.4	8.4	8.3	83.0	Poor	9137	v6
Q9NQC7	75.06	88.12	23.58	98.56	43.2	28.2	5.6	23.0	Good	7534	v6
Q9NQC8	70.24	78.12	28.27	93.19	6.8	56.8	15.7	20.7	Good	2411	v6
Q9NQE7	90.0	96.0	25.45	98.81	81.0	9.8	2.4	6.8	Good	3880	v6
Q9NQE9	86.44	95.38	38.16	98.62	76.6	3.9	10.2	9.4	Good	1426	v6
Q9NQF3	86.75	94.75	36.84	98.88	66.0	17.4	8.2	8.3	Good	1582	v6
Q9NQG1	65.15	57.5	42.06	96.75	20.4	12.9	41.5	25.2	Medium	667	v6
Q9NQG5	83.22	92.88	24.5	98.62	65.7	14.2	7.6	12.5	Good	2597	v6
Q9NQG6	78.6	94.12	22.81	98.62	65.0	6.4	3.2	25.3	Good	3606	v6
Q9NQG7	62.83	82.88	18.67	97.06	31.4	23.8	3.3	41.5	Medium	5404	v6
Q9NQH7	92.09	98.31	31.12	98.94	87.0	3.2	2.6	7.2	Excellent	4002	v6
Q9NQI0	69.06	85.69	26.03	97.88	37.8	20.6	4.3	37.2	Medium	5569	v6
Q9NQL2	75.62	86.25	26.03	95.44	30.4	42.3	10.3	16.9	Good	3209	v6
Q9NQL9	57.72	49.22	25.73	98.44	17.0	6.6	24.0	52.4	Medium	3600	v6
Q9NQM4	73.41	82.62	36.75	95.12	27.3	31.6	23.6	17.4	Good	1682	v6
Q9NQN1	83.42	89.75	35.09	98.38	48.5	32.0	13.0	6.4	Good	2466	v6
Q9NQP4	88.22	93.75	39.34	98.38	74.6	13.0	5.7	6.7	Good	1069	v6
Q9NQQ7	83.05	90.94	26.95	98.19	55.4	27.5	6.2	11.0	Good	2859	v6
Q9NQR1	65.33	63.62	23.88	98.69	42.5	3.9	8.1	45.4	Medium	3007	v6
Q9NQR4	97.62	98.69	54.34	99.0	97.7	1.1	1.2	0.0	Excellent	2156	v6
Q9NQR7	75.05	85.56	29.97	97.69	37.6	29.0	10.3	23.1	Good	5597	v6
Q9NQR9	89.91	92.81	41.66	98.06	69.1	25.6	4.9	0.3	Good	2870	v6
Q9NQS1	58.86	53.94	30.73	95.88	6.5	19.4	35.2	38.8	Medium	2704	v6
Q9NQS3	72.95	90.12	26.7	98.5	50.0	9.5	9.1	31.4	Good	4303	v6
Q9NQS5	81.4	94.69	22.47	98.62	69.2	8.5	3.9	18.5	Good	3080	v6
Q9NQS7	60.66	54.62	3.34	95.06	11.2	27.8	15.6	45.4	Medium	7398	v6
Q9NQT4	84.59	91.5	22.97	96.44	63.5	25.5	0.7	10.3	Good	1764	v6
Q9NQT5	80.26	88.06	25.3	95.56	38.5	45.2	4.0	12.4	Good	2070	v6
Q9NQT6	92.19	94.81	31.8	98.19	83.2	14.3	1.0	1.6	Excellent	3982	v6
Q9NQT8	67.9	78.56	23.47	97.19	20.9	39.0	11.3	28.9	Medium	14242	v6
Q9NQU5	67.01	66.31	27.28	98.88	40.5	8.2	8.9	42.5	Medium	5259	v6
Q9NQV5	61.94	58.88	25.84	98.19	25.0	16.3	13.9	44.9	Medium	4055	v6
Q9NQV6	55.87	55.88	18.8	96.44	6.5	34.7	11.8	47.0	Medium	9149	v6
Q9NQV7	70.19	84.12	23.48	97.62	28.8	36.1	6.0	29.2	Good	7258	v6
Q9NQV8	55.64	43.12	26.77	97.94	14.9	15.5	9.1	60.5	Medium	5037	v6
Q9NQW1	70.08	83.81	22.08	96.75	22.6	42.2	6.4	28.8	Good	9051	v6
Q9NQW5	60.59	47.56	22.92	98.62	27.0	16.6	5.1	51.3	Medium	3919	v6
Q9NQW6	60.09	46.12	27.27	98.06	25.2	13.5	7.9	53.4	Medium	8696	v6
Q9NQW7	96.99	98.5	57.34	98.94	94.1	5.5	0.4	0.0	Excellent	4920	v6
Q9NQW8	68.87	84.0	26.59	96.56	35.0	24.7	5.7	34.7	Medium	6490	v6
Q9NQX0	57.72	57.56	22.53	93.25	3.7	34.9	17.7	43.8	Medium	4521	v6
Q9NQX1	72.53	77.94	21.22	94.12	12.1	56.9	17.9	13.1	Good	5109	v6
Q9NQX3	84.15	96.19	25.22	98.88	72.2	8.5	2.6	16.7	Good	5583	v6
Q9NQX4	76.39	81.75	26.06	95.56	17.6	51.4	25.1	5.9	Good	14257	v6
Q9NQX5	69.3	70.25	34.28	96.81	19.2	31.0	29.8	19.9	Medium	2419	v6
Q9NQX6	76.53	86.38	24.17	95.75	30.4	47.7	3.8	18.1	Good	3769	v6
Q9NQX7	77.12	87.12	34.25	98.0	41.6	23.7	16.9	17.7	Good	2125	v6
Q9NQY0	92.83	97.62	40.12	98.88	85.3	7.7	2.5	4.5	Excellent	2083	v6
Q9NQZ2	69.5	80.06	20.88	95.88	17.2	45.5	11.6	25.8	Medium	3839	v6
Q9NQZ3	57.42	58.16	22.7	94.0	6.9	32.7	16.7	43.8	Medium	5865	v6
Q9NQZ5	75.69	85.38	28.3	97.62	38.9	31.1	11.2	18.8	Good	3033	v6
Q9NQZ6	83.37	91.19	35.88	98.69	53.2	25.7	13.1	8.0	Good	1833	v6
Q9NQZ7	84.57	93.06	33.69	98.69	60.7	19.4	11.9	8.0	Good	4873	v6
Q9NQZ8	77.36	91.25	23.88	97.44	61.2	14.1	0.7	23.9	Good	3815	v6
Q9NR00	79.01	82.56	43.09	96.56	30.0	37.1	30.6	2.3	Good	868	v6
Q9NR09	66.69	78.88	21.16	97.25	28.0	28.2	9.8	33.9	Medium	10706	v6
Q9NR09	64.65	73.44	19.36	94.75	13.9	39.0	14.2	32.9	Medium	10785	v6
Q9NR09	66.0	76.94	19.94	95.75	18.4	38.5	10.7	32.4	Medium	10701	v6
Q9NR09	64.75	75.5	20.98	94.94	15.9	38.9	8.8	36.4	Medium	10682	v6
Q9NR09	65.8	77.75	22.97	95.75	22.6	32.5	9.2	35.7	Medium	10566	v6
Q9NR09	69.04	81.69	20.98	96.19	20.5	41.2	8.2	30.2	Medium	10624	v6
Q9NR09	67.91	81.56	21.98	97.25	25.8	33.2	7.7	33.4	Medium	10617	v6
Q9NR09	69.28	83.31	23.25	97.69	30.9	29.5	7.1	32.6	Medium	10652	v6
Q9NR09	70.46	82.44	22.73	97.25	30.1	32.0	10.4	27.5	Good	10694	v6
Q9NR09	71.57	86.12	22.59	98.31	36.0	28.9	6.9	28.2	Good	10819	v6
Q9NR09	71.22	87.12	18.62	98.62	41.2	23.3	6.1	29.5	Good	9702	v6
Q9NR09	62.42	68.12	23.67	95.94	14.5	34.1	11.9	39.6	Medium	10765	v6
Q9NR09	58.75	57.5	23.17	95.38	12.6	29.4	11.9	46.0	Medium	10697	v6
Q9NR09	63.4	71.75	22.52	96.31	17.8	33.2	9.8	39.3	Medium	10737	v6
Q9NR09	68.0	81.12	19.03	96.75	22.2	38.2	10.0	29.6	Medium	10775	v6
Q9NR09	67.77	79.31	18.89	96.38	17.5	42.3	11.9	28.3	Medium	10849	v6
Q9NR09	63.92	73.38	18.3	96.56	16.5	36.5	13.0	34.0	Medium	10775	v6
Q9NR09	64.63	75.12	19.27	97.0	14.2	40.8	12.2	32.8	Medium	10752	v6
Q9NR09	62.35	72.12	18.88	94.62	4.0	48.3	13.5	34.3	Medium	10770	v6
