uniprot_id	sequence_len	mass_recalc	isoelectric_point	gravy	aromaticity	instability_index
Q8NGH9	312	35479.432400	8.838116	0.883654	0.131410	44.372532
Q8NGI0	321	35939.572400	8.347576	0.729283	0.124611	39.819003
Q8NGI1	316	35429.051300	8.781513	0.706962	0.091772	53.525032
Q8NGI3	324	36049.735800	8.501655	0.782099	0.095679	46.706512
Q8NGI4	311	34968.430800	9.055890	0.628939	0.102894	50.697781
Q8NGI6	311	35299.858000	9.073683	0.652733	0.099678	34.378489
Q8NGI7	309	34745.156000	8.689645	0.787379	0.126214	44.753786
Q8NGI9	324	36015.363500	8.456528	0.746296	0.138889	32.970741
Q8NGJ0	315	35151.216100	8.532020	0.748571	0.142857	34.767651
Q8NGJ1	314	35953.299600	8.745991	0.569427	0.130573	32.180605
Q8NGJ2	314	35046.764000	8.179765	0.945860	0.133758	38.202580
Q8NGJ3	308	34713.384700	8.639038	0.985065	0.142857	43.449773
Q8NGJ4	325	36629.655000	8.687389	0.831385	0.120000	38.921600
Q8NGJ5	315	35368.791400	7.650039	0.834921	0.107937	58.706349
Q8NGJ6	313	35256.067900	9.154075	0.817891	0.108626	40.592684
Q8NGJ7	313	35077.894900	9.058533	0.842812	0.111821	41.413131
Q8NGJ8	323	35313.050500	9.125194	0.760372	0.086687	48.429133
Q8NGJ9	327	36998.007100	9.453660	0.793272	0.128440	38.407676
Q8NGK0	314	35011.685900	8.930628	0.844586	0.114650	42.176783
Q8NGK1	321	36289.307300	8.965248	0.845171	0.112150	43.835545
Q8NGK3	314	34925.772200	8.796792	0.946497	0.111465	40.760573
Q8NGK4	314	35230.993400	8.965505	0.879936	0.121019	40.775191
Q8NGK5	317	35036.892600	8.986651	0.906625	0.097792	38.235710
Q8NGK6	324	35385.739600	7.163839	0.778704	0.101852	39.890123
Q8NGK9	328	37277.776200	8.618085	0.782622	0.152439	28.969848
Q8NGL0	311	34681.990100	8.460396	0.770740	0.106109	41.168907
Q8NGL1	313	35347.538500	8.675075	0.792013	0.143770	27.854984
Q8NGL2	311	34558.923700	8.292842	0.813183	0.106109	38.171158
Q8NGL3	314	35822.556200	9.005411	0.808280	0.149682	27.959618
Q8NGL4	314	35446.901800	8.187501	0.843631	0.133758	25.604490
Q8NGL6	344	38827.168200	9.008441	0.623256	0.119186	33.438983
Q8NGL7	312	35794.573300	8.761850	0.771154	0.141026	41.989455
Q8NGL9	310	34990.746300	8.800402	0.838710	0.119355	30.348452
Q8NGM1	316	35666.314500	8.019174	0.834494	0.129747	45.400032
Q8NGM8	313	35327.581400	8.543560	0.755591	0.115016	39.739010
Q8NGN0	318	35770.350200	8.946681	0.689623	0.119497	27.670157
Q8NGN1	323	36347.123400	9.392286	0.774613	0.114551	32.702786
Q8NGN2	331	36500.841900	8.468454	0.621752	0.108761	43.929033
Q8NGN4	311	34573.606900	8.567155	0.702894	0.115756	33.411929
Q8NGN5	311	34518.791700	9.140537	0.737942	0.118971	36.831222
Q8NGP0	309	34582.032800	8.716851	0.760841	0.106796	37.600356
Q8NGP2	316	35414.730600	8.610091	0.743038	0.126582	39.656456
Q8NGP3	310	35092.351100	8.696221	0.633548	0.132258	47.809452
Q8NGP4	307	35155.919900	9.187792	0.732899	0.146580	44.326156
Q8NGP6	311	35602.220000	8.780739	0.648553	0.144695	45.667621
Q8NGP8	315	35607.953100	8.408821	0.699683	0.136508	48.666476
Q8NGP9	310	34814.884700	7.522209	0.749032	0.145161	31.528452
Q8NGQ2	317	35735.911000	8.323400	0.741325	0.154574	40.286845
Q8NGQ3	325	36578.879600	7.629293	0.715385	0.123077	28.832954
Q8NGQ4	319	35602.023800	8.155847	0.787147	0.112853	44.984013
Q8NGQ5	310	34756.195400	5.717230	0.906452	0.125806	28.470000
Q8NGQ6	314	34907.379600	8.996450	0.791083	0.124204	33.391465
Q8NGR1	328	36493.869800	8.697059	0.650610	0.134146	43.985122
Q8NGR3	316	34268.021500	8.101307	0.755063	0.098101	39.533892
Q8NGR4	320	34990.952500	8.879053	0.580313	0.100000	42.933469
Q8NGR5	311	35277.024000	9.436769	0.672347	0.125402	35.175916
Q8NGR8	309	35082.276000	8.962798	0.598058	0.122977	46.651845
Q8NGR9	316	35183.589600	7.983201	0.708544	0.120253	41.619684
Q8NGS0	311	34649.812200	7.920989	0.705788	0.115756	40.972701
Q8NGS1	313	34958.968100	6.423170	0.714058	0.108626	31.898403
Q8NGS3	322	35492.694200	7.964505	0.707453	0.105590	43.070217
Q8NGS4	319	35645.725100	8.944682	0.883072	0.106583	38.025737
Q8NGS5	318	35575.220800	9.300032	0.786478	0.125786	39.929623
Q8NGS6	347	38729.077200	8.832185	0.842939	0.123919	42.249914
Q8NGS7	320	35293.859200	8.464973	0.825937	0.112500	35.026625
Q8NGS9	318	35693.238700	7.581946	0.694025	0.110063	30.405723
Q8NGT1	316	35044.784800	8.550716	0.814557	0.091772	26.488291
Q8NGT2	312	34688.401000	8.868029	0.782051	0.096154	35.517660
Q8NGT5	310	35329.697000	8.836569	0.694839	0.141935	33.879097
Q8NGT7	310	35213.103900	9.237433	0.814194	0.125806	52.553290
Q8NGT9	310	34713.897100	8.896395	0.681290	0.122581	41.991032
Q8NGU2	314	35757.320200	8.800982	0.815605	0.152866	34.698153
Q8NGU4	315	34094.004000	9.642488	0.498730	0.085714	41.266730
Q8NGU9	434	46352.663200	10.173514	0.122350	0.076037	71.320991
Q8NGV0	311	34730.748700	8.663922	0.676206	0.131833	40.721318
Q8NGV5	346	39124.546100	7.530337	0.803179	0.106936	40.590231
Q8NGV7	309	35396.877100	8.368915	0.736893	0.145631	42.091974
Q8NGX0	322	36762.608700	9.218093	0.716770	0.139752	44.770839
Q8NGX1	318	35680.250300	8.696995	0.576730	0.100629	42.978050
Q8NGX2	323	36100.798500	9.029007	0.673994	0.108359	42.650588
Q8NGX5	313	35078.521600	9.325819	0.818530	0.130990	38.787891
Q8NGX6	335	37485.629400	8.880149	0.941194	0.134328	39.734090
Q8NGX8	325	36635.308600	8.376393	0.722769	0.129231	38.005877
Q8NGX9	317	35830.249800	8.767716	0.705363	0.138801	43.501577
Q8NGY1	313	34608.392400	8.476255	0.742173	0.134185	25.831629
Q8NGY2	324	36513.068400	8.207744	0.832716	0.138889	45.178395
Q8NGY5	312	34868.305900	8.634847	0.761538	0.115385	44.751635
Q8NGY6	317	35691.343500	9.081226	0.772871	0.138801	35.325868
Q8NGY9	312	35443.842800	8.859133	0.699038	0.144231	42.436923
Q8NGZ0	328	37062.747700	9.122357	0.587500	0.134146	43.951555
Q8NGZ2	314	34860.384500	8.768103	0.855732	0.101911	37.171083
Q8NGZ3	307	34672.122200	8.522221	0.786645	0.123779	24.274919
Q8NGZ4	309	34505.614400	8.037934	0.696764	0.110032	31.047670
Q8NGZ5	317	35558.327100	9.441411	0.719874	0.107256	49.218991
Q8NGZ6	308	33961.063800	8.896589	0.854870	0.120130	39.183117
Q8NGZ9	312	35402.936900	8.808396	0.629487	0.131410	47.706506
Q8NH00	348	39413.605400	7.198908	0.636207	0.129310	46.359856
Q8NH01	316	34797.125500	8.176219	0.781646	0.113924	31.417816
Q8NH02	315	35594.434800	8.594619	0.733333	0.117460	45.038476
Q8NH03	318	35598.141300	8.416493	0.603774	0.103774	41.751038
Q8NH04	317	35513.714700	8.470582	0.648896	0.126183	42.278927
Q8NH05	313	35490.412300	7.827574	0.915335	0.134185	37.685080
Q8NH06	330	36695.016800	8.511197	0.659091	0.121212	46.440000
Q8NH07	326	36530.155900	8.347705	0.769632	0.147239	44.792393
Q8NH08	325	35156.759500	9.336263	0.728308	0.080000	55.935692
Q8NH09	359	39644.442600	8.843725	0.466017	0.089136	49.531198
Q8NH10	309	35087.495000	7.967148	0.732039	0.135922	43.528252
Q8NH16	312	35494.876600	8.935399	0.671795	0.144231	43.424423
Q8NH18	312	34808.119800	8.299225	0.842628	0.112179	36.593013
Q8NH37	302	33725.914600	6.681219	0.875497	0.125828	36.053709
Q8NH40	331	36126.385600	8.656057	0.752870	0.105740	37.324562
Q8NH41	324	36483.072300	9.169741	0.825000	0.129630	40.577500
Q8NH42	304	34260.861000	9.042287	0.915132	0.131579	39.448388
Q8NH49	305	34221.650500	8.737803	0.856393	0.131148	32.097410
Q8NH50	307	35189.538300	6.484158	0.783062	0.143322	40.231075
Q8NH51	312	35462.109300	8.023751	0.903205	0.134615	39.771891
Q8NH53	320	35784.292200	8.572442	0.731563	0.128125	37.377812
Q8NH54	315	35610.377000	8.820838	0.734286	0.104762	39.861587
Q8NH55	327	36850.514500	9.120810	0.751682	0.131498	41.338899
Q8NH56	324	36211.949600	8.881181	0.796296	0.132716	38.240123
Q8NH57	321	34889.239100	8.687647	0.790343	0.087227	43.647664
Q8NH60	311	35090.677200	8.815101	0.869453	0.135048	30.801061
Q8NH61	342	38517.754700	9.061112	0.739181	0.108187	39.864942
Q8NH63	302	33766.037100	8.971694	0.763245	0.105960	33.232152
Q8NH64	312	35131.337000	9.115975	0.851923	0.096154	46.426955
Q8NH67	350	38352.486300	8.419523	0.800571	0.088571	40.033429
Q8NH70	328	36921.338400	8.582563	0.887195	0.106707	45.248201
Q8NH72	309	34557.394200	8.447373	0.882848	0.106796	38.239806
Q8NH73	311	35171.724300	8.533180	0.680707	0.131833	47.336077
Q8NH74	314	35317.860400	8.373492	0.793631	0.130573	47.565318
Q8NH76	319	35453.162100	8.012340	0.806583	0.087774	45.302539
Q8NH79	312	34726.429900	9.097279	0.878526	0.115385	32.173109
Q8NH80	312	34811.415300	8.311603	0.795833	0.108974	37.714135
Q8NH81	332	36822.537000	7.533406	0.798193	0.108434	36.272922
Q8NH83	315	34914.515300	8.410626	0.916508	0.123810	38.754000
Q8NH90	309	34626.639000	8.424035	0.694498	0.135922	35.512718
Q8NH93	324	36632.394700	9.361986	0.650617	0.117284	46.933981
Q8NHA4	323	36587.430200	9.276694	0.655418	0.114551	50.837214
Q8NHB1	315	34856.201400	8.922376	0.739683	0.120635	34.388000
Q8NHB7	308	35184.540900	8.392768	0.637662	0.136364	37.792955
Q8NHB8	316	35762.124400	8.365305	0.677848	0.132911	33.998829
Q8NHC5	309	34306.776400	8.413785	0.870874	0.100324	35.461521
Q8NHC6	325	36655.192400	8.809943	0.708308	0.126154	44.751108
Q8NHC7	312	34815.098600	8.708212	0.785577	0.118590	47.976346
Q8NHR9	129	14319.290200	8.759400	-0.155039	0.085271	34.203101
Q8NHS2	421	47304.469000	6.559186	0.012589	0.092637	35.442518
Q8NHS4	586	67249.010100	6.088502	-0.292662	0.078498	55.398976
Q8NHU0	189	21330.496900	9.785092	-0.743915	0.052910	44.627513
Q8NHW6	89	9939.252100	4.469500	0.043820	0.157303	59.465169
Q8NHY5	278	30981.564400	9.494146	-0.038489	0.050360	52.353237
Q8TA94	476	55433.412500	9.336134	-1.037395	0.090336	54.352752
Q8TAA1	199	22426.567800	6.104417	-0.285427	0.065327	49.477387
Q8TAV0	307	35048.891400	9.332459	-0.880130	0.065147	49.592834
Q8TAW3	534	60971.688100	9.055052	-0.664232	0.086142	44.074157
Q8TB22	786	87897.665400	7.077898	-0.394020	0.092875	47.646336
Q8TB69	540	63019.047400	9.482929	-0.962222	0.103704	34.606315
Q8TBR7	257	29382.463400	9.568865	0.457977	0.136187	46.149844
Q8TC17	118	13442.029500	7.886627	-0.635593	0.093220	38.969492
Q8TCB0	444	50490.406900	6.436754	-0.183559	0.087838	39.209482
Q8TCN5	953	105766.005200	5.466627	-0.624239	0.040923	50.868940
Q8TD55	490	53349.308500	5.342661	-0.795714	0.034694	54.155714
Q8TD86	181	20690.039500	4.472228	-0.604420	0.093923	30.243094
Q8TE96	717	79474.928100	4.927281	-0.153417	0.071130	50.058020
Q8TEE9	199	20872.531400	7.636228	-0.358291	0.060302	59.302010
Q8TEQ0	813	91252.644000	5.862965	-0.603075	0.066421	53.804330
Q8TF08	81	9077.375900	9.743510	-0.118519	0.098765	37.001235
Q8TF20	911	105082.971100	9.549847	-1.043688	0.095499	40.948518
Q8TF32	576	67216.040800	9.028555	-0.919792	0.100694	54.720660
Q8TF44	421	44575.705000	9.753116	-0.504513	0.047506	52.951306
Q8TF61	875	94495.287800	8.603064	-0.371543	0.042286	58.228457
Q8WTP9	111	12302.287000	4.403851	-1.412613	0.027027	88.163964
Q8WTR8	489	53173.405200	9.631141	-0.433947	0.059305	57.043354
Q8WTU2	575	60818.028500	5.566549	-0.188522	0.057391	43.404696
Q8WU76	684	75126.279800	6.213036	0.077632	0.061404	39.184942
Q8WUD4	166	19180.502300	6.807060	-1.293373	0.012048	60.018072
Q8WUH6	116	11748.283800	9.301966	-0.194828	0.025862	25.334483
Q8WUR7	153	16352.936700	9.851043	-0.452288	0.006536	38.008497
Q8WUS8	393	44283.309100	8.429128	-0.070738	0.111959	43.780407
Q8WUT9	341	37717.777500	9.912933	0.154545	0.105572	30.523167
Q8WUY9	529	61770.478800	9.038161	-0.393762	0.096408	49.128733
Q8WV15	326	34608.747600	6.282834	0.342025	0.104294	56.000951
Q8WV83	523	58886.458400	9.386226	0.324665	0.122371	44.102294
Q8WVC6	231	26549.882100	9.605483	-0.011688	0.082251	31.688312
Q8WVE6	324	34759.278800	4.728118	0.040432	0.083333	48.521914
Q8WVF2	138	16563.113000	5.470264	-1.144203	0.094203	69.418841
Q8WVI7	109	12345.556500	6.307048	-1.298165	0.036697	76.866972
Q8WW18	174	19345.337600	5.259846	-0.928736	0.040230	76.463218
Q8WW32	186	22489.736300	10.210519	-1.240323	0.112903	49.294624
Q8WW33	167	19266.211500	6.038313	-0.914970	0.077844	63.605389
Q8WW36	166	18005.377700	9.332266	-0.735542	0.054217	49.240361
Q8WW52	585	64026.949700	6.192858	0.029915	0.071795	41.076769
Q8WW62	240	27630.881100	8.379165	-0.366250	0.145833	38.236792
Q8WWA1	233	25494.519500	5.361929	-0.633047	0.098712	64.557511
Q8WWU7	325	36211.256700	8.607964	-0.419077	0.138462	34.267723
Q8WWX0	329	36340.427000	6.343880	0.077508	0.079027	44.277264
Q8WX39	176	20284.807200	5.722345	-0.297159	0.113636	36.371023
Q8WXE0	1202	126781.723900	6.634270	-0.499168	0.037438	63.878702
Q8WXF5	182	20623.634300	5.400409	-0.571978	0.131868	43.088462
Q8WXJ9	295	34281.825800	9.045833	0.049492	0.111864	35.808508
Q8WXT5	416	45891.974800	9.743381	-0.613942	0.064904	70.800962
Q8WYK1	1306	145621.019300	5.862055	-0.317764	0.095712	43.811738
Q8WZ71	300	30403.900100	8.744637	0.356000	0.053333	51.494333
Q8WZ92	322	35785.826600	8.007441	0.760559	0.118012	32.694472
Q8WZA0	190	21494.282700	4.875899	-0.573684	0.042105	31.261053
Q92527	254	29028.347000	9.088124	-0.395669	0.074803	29.775197
Q92576	2039	229478.695000	6.518034	-0.939333	0.044139	58.994762
Q969E1	77	8813.453700	10.310058	-0.042857	0.051948	75.506494
Q969M1	308	33916.364500	6.728452	-0.046753	0.094156	36.282468
Q969W3	186	19483.899700	11.264770	-1.076344	0.037634	86.361290
Q969Y0	559	63798.778100	9.051442	-0.097496	0.121646	39.453685
Q96AB3	205	22336.934600	7.672605	0.196585	0.043902	60.307317
Q96AQ9	280	30351.161800	4.513323	-0.609643	0.067857	79.627179
Q96B33	292	31914.530000	7.509988	-0.039041	0.082192	48.842808
Q96BJ8	720	81466.125400	5.941062	-0.254306	0.065278	52.515431
Q96BM0	104	9548.948300	9.697028	0.992308	0.038462	37.412500
Q96BX8	217	25464.024600	8.809234	-0.448387	0.129032	44.156267
Q96C34	613	67642.291100	5.841764	-0.348613	0.053834	59.087602
Q96C57	262	28170.165800	9.441475	-0.896565	0.030534	59.842366
Q96C90	147	15910.753400	4.754946	-0.632653	0.047619	42.648980
Q96CD0	374	40515.662000	6.958593	0.183155	0.042781	55.964439
Q96CT2	875	94227.321900	6.728623	-0.119200	0.074286	45.200469
Q96DC7	493	54441.518600	5.576894	0.118256	0.048682	68.359026
Q96DD0	335	38792.497000	5.987499	-0.394627	0.047761	47.576716
Q96DL1	559	64900.480700	8.849978	-0.207513	0.105546	37.775152
Q96DS6	147	15908.427400	8.476964	0.236735	0.047619	38.987075
Q96E16	107	12438.966100	5.369489	-0.402804	0.121495	59.449626
Q96E39	390	42141.071600	9.899201	-1.291282	0.089744	61.631026
Q96E66	192	22206.104200	9.377007	-0.504688	0.083333	44.760938
Q96EH5	51	6292.449300	11.999968	-1.321569	0.098039	76.025490
Q96EI5	215	24646.983100	5.163106	-1.602791	0.051163	54.845163
Q96EK2	531	57454.026000	9.430387	-0.507910	0.024482	62.193409
Q96EL2	167	19014.896000	9.484992	-0.158683	0.107784	42.125210
Q96ES6	412	42695.355100	9.338326	0.781553	0.067961	35.061165
Q96ET8	276	31104.391700	9.467392	-0.133696	0.105072	59.713406
Q96EZ4	313	33555.542100	9.208874	0.058147	0.047923	53.019169
Q96F63	343	38946.149100	4.520826	-0.931487	0.067055	69.515773
Q96FB5	475	52980.002900	8.221089	-0.078105	0.061053	53.073474
Q96FV0	321	35339.419000	4.860780	-0.477882	0.040498	63.431153
Q96GE5	643	74287.741500	9.291200	-1.005754	0.099533	37.934712
Q96GT9	111	12353.656900	5.117635	-1.280180	0.027027	61.136036
Q96GU1	130	14046.022000	4.269029	-0.993077	0.030769	65.330769
Q96H12	275	32362.764900	8.580565	-0.830182	0.076364	71.330909
Q96H40	463	53630.041900	9.267217	-0.892873	0.092873	45.883801
Q96H79	300	32961.684500	8.497787	-0.261000	0.050000	45.109333
Q96HA4	380	40282.717000	10.071074	-0.208684	0.065789	60.579763
Q96HP4	312	34854.064900	8.676687	-0.028846	0.076923	46.424744
Q96HV5	264	29664.762600	9.226344	0.547727	0.132576	30.703788
Q96IC2	774	86884.899400	8.638199	-0.251421	0.069767	41.430000
Q96JF6	807	93905.966600	9.011471	-1.102230	0.069393	52.627757
Q96JM4	1722	199298.042300	5.850801	-0.795528	0.060976	51.686765
Q96JQ2	1002	111649.428700	4.843558	-0.660479	0.060878	61.041527
Q96K17	158	17270.326300	5.950611	-0.616456	0.025316	36.994304
Q96K37	410	44771.986400	9.817068	0.369024	0.102439	46.143439
Q96K75	400	45937.446300	9.131576	-0.822500	0.092500	51.497750
Q96KC9	395	43002.427100	4.072139	-0.488354	0.050633	41.944051
Q96KD3	344	38945.296900	9.509296	-0.366279	0.081395	53.937500
Q96KF2	57	5958.681500	9.896493	-0.505263	0.035088	22.356140
Q96KN9	370	40139.697600	9.264058	-0.210270	0.067568	63.080541
Q96KT7	338	35161.103500	6.683095	0.743491	0.071006	40.347337
Q96KW9	195	21465.382700	4.712259	-0.708718	0.046154	70.901026
Q96L03	361	43498.634300	9.868643	-0.830748	0.127424	54.127701
Q96L11	122	13526.393900	5.887349	-0.097541	0.081967	59.581148
Q96LB0	322	36483.074700	8.787444	0.667081	0.108696	46.203727
Q96LK8	384	42324.991100	4.695719	-0.603125	0.039062	54.867708
Q96LP2	452	52021.851600	9.145823	-0.773230	0.050885	48.226770
Q96LQ0	422	49439.861800	9.412142	-0.577725	0.097156	49.047678
Q96LT6	269	29560.935800	5.412800	0.297026	0.070632	57.237175
Q96LU5	166	18503.968900	8.285364	-0.121687	0.120482	27.523554
Q96LW1	612	70528.629300	9.596909	-0.874183	0.076797	44.682533
Q96M20	576	67511.267900	9.334974	-0.318403	0.109375	48.433021
Q96M34	536	60161.584400	5.507551	-1.165858	0.046642	58.588060
Q96M43	638	72051.687300	4.832758	-0.880721	0.045455	58.829937
Q96M53	351	39459.736200	9.210163	-0.709117	0.048433	61.959829
Q96M93	576	64410.612700	9.137378	-0.227604	0.086806	45.822274
Q96MC5	204	23731.393400	5.933388	-0.696569	0.024510	52.722549
Q96MC6	490	53026.671800	8.627175	0.566327	0.108163	34.428388
Q96ME7	567	64681.425000	9.802756	-0.918166	0.065256	64.959612
Q96MF6	247	27685.940500	9.810235	-0.177733	0.101215	48.556275
Q96MK2	946	105288.837700	7.261318	-0.382770	0.064482	55.385116
Q96MN5	208	24149.717200	10.054699	-0.729327	0.048077	51.341827
Q96MR9	790	91120.011300	8.990841	-0.693418	0.105063	36.590000
Q96MS3	346	38506.630500	6.023137	-0.081214	0.072254	38.498266
Q96MU6	729	81962.832900	8.766169	-0.697942	0.085048	35.457915
Q96MW1	224	25247.911000	4.845092	-0.891964	0.035714	54.520536
Q96MY1	436	47214.302700	4.920574	-0.795183	0.050459	62.244037
Q96N20	296	34693.343900	9.552748	-0.996959	0.081081	46.223649
Q96N22	645	75058.617800	9.266831	-0.998605	0.091473	49.385147
Q96N46	770	88317.683100	8.774163	-0.966364	0.076623	62.721571
Q96NA8	513	55948.178300	9.228214	-0.480117	0.038986	55.153801
Q96ND8	569	66031.905600	9.065625	-0.899649	0.093146	41.291916
Q96NG8	517	60497.023300	8.785058	-0.847389	0.098646	41.807756
Q96NI8	536	62329.237100	8.626144	-0.794590	0.089552	45.233601
Q96NJ3	590	68134.197000	8.546074	-0.829153	0.089831	42.595085
Q96NJ5	620	70361.650300	5.972323	-0.140000	0.093548	47.912274
Q96NJ6	502	57661.031300	6.992924	-0.959363	0.065737	60.831873
Q96NS1	127	14301.208800	8.422746	-0.440945	0.102362	49.734646
Q96NS5	453	49636.213200	8.391350	-0.238411	0.052980	50.694945
Q96NT1	182	19592.907100	4.122441	-1.010440	0.038462	59.763736
Q96P64	663	73068.752400	7.028107	-0.473152	0.054299	53.584766
Q96P67	336	38409.047500	9.211646	0.433631	0.127976	37.991429
Q96PG2	267	29746.553600	9.137378	0.148689	0.089888	40.985768
Q96PI1	79	8793.074000	9.761110	-1.454430	0.000000	88.746835
Q96PX6	553	59974.883800	9.030747	-0.962387	0.030741	65.354792
Q96QA6	119	13577.344800	8.213030	-0.400840	0.109244	38.225210
Q96QD5	511	58309.018600	7.623666	-0.415656	0.082192	40.591409
Q96QE4	947	105566.235500	4.830712	-0.488807	0.054910	61.298310
Q96QH8	159	17896.191100	5.936173	-0.212579	0.094340	24.395597
Q96QK8	99	10710.247900	5.149749	-0.090909	0.040404	82.474747
Q96R05	134	15535.517200	7.665329	-0.618657	0.104478	21.617910
Q96R08	314	35181.144200	6.575157	0.709554	0.152866	34.802293
Q96R09	309	34567.758500	8.584046	0.769579	0.142395	43.602006
Q96R27	311	35070.776500	8.817357	0.758842	0.118971	40.528360
Q96R28	347	39176.409500	7.069145	0.813256	0.146974	36.955418
Q96R30	315	35338.880800	8.808267	0.721905	0.123810	31.054667
Q96R45	310	34741.551700	8.964667	0.816452	0.109677	36.509419
Q96R47	310	34992.446000	8.628852	0.729355	0.122581	43.913935
Q96R54	314	34779.314200	8.674237	0.939809	0.133758	35.712420
Q96R67	309	34491.116000	8.670305	0.877994	0.106796	34.542427
Q96R69	305	34258.610100	8.491212	0.842951	0.134426	34.382066
Q96R72	315	35407.734700	8.690096	0.769841	0.136508	39.202921
Q96RB7	305	34449.365400	8.696157	0.577705	0.137705	45.643738
Q96RC9	309	34403.345300	6.565154	0.833010	0.142395	43.278673
Q96RD0	313	35271.702300	9.230406	0.717252	0.130990	44.135815
Q96RD1	312	35659.187100	9.086513	0.738462	0.137821	40.496827
Q96RD2	323	36184.200800	8.896976	0.963158	0.117647	47.201889
Q96RD3	313	35523.222200	8.113104	0.900639	0.140575	41.773163
Q96RM1	72	7805.224500	8.732259	-1.155556	0.013889	126.504167
Q96RY5	1269	134716.771700	8.083836	-0.578172	0.038613	62.101032
Q96S19	204	22577.878600	7.711994	-0.066667	0.063725	34.641667
Q96S86	360	40893.772900	6.073212	-0.409167	0.119444	42.302556
Q96S95	79	8657.676500	5.319073	-0.681013	0.063291	57.940506
Q96SF2	557	59386.846500	5.493796	0.059425	0.048474	39.406822
Q96SL8	496	51995.367000	8.589397	-0.376815	0.060484	52.480847
Q96T25	639	65848.566600	8.856489	-0.485915	0.051643	57.980751
Q99457	506	57592.244600	5.005321	-0.973518	0.079051	62.608696
Q99470	211	23025.571600	6.826556	-0.362085	0.071090	16.892417
Q99676	751	86173.282900	8.412431	-1.055260	0.079893	42.945939
Q99679	349	39514.732400	7.870510	0.536963	0.146132	37.292579
Q99680	433	49264.915800	9.429162	0.393764	0.092379	42.654965
Q9BPW5	248	27507.396600	9.282625	-0.135081	0.060484	42.360927
Q9BQ13	255	29590.842500	8.775582	-0.293333	0.129412	49.939686
Q9BQ48	92	10164.759200	11.999968	-0.525000	0.065217	65.421739
Q9BQ75	279	31883.912200	9.264058	-0.504301	0.057348	47.712545
Q9BQE6	289	31564.962600	4.518325	-0.770934	0.069204	79.388235
Q9BQP9	254	28435.495500	6.166769	-0.136614	0.059055	59.805512
Q9BQY6	131	14626.051400	8.636588	-0.275573	0.076336	49.465649
Q9BR09	285	31689.165600	7.762808	-0.178246	0.066667	52.793333
Q9BR10	227	23834.074300	8.594877	-0.265639	0.048458	67.489427
