isoform_record_id	canonical_uniprot_id	isoform_uniprot_id	boundary_class	boundary_reason	mapping_scope	relation_type	event_types	named_isoforms_declared	isoform_name_token	isoform_synonyms	isoid_raw	sequence_status_raw	sequence_status_class	is_displayed_sequence	isoform_block_raw	source	source_version	fetch_date
Q92556|Q92556-2	Q92556	Q92556-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q92556-2	VSP_007480	variant_vsp	FALSE	Name=2; IsoId=Q92556-2; Sequence=VSP_007480;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92556|Q92556-3	Q92556	Q92556-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q92556-3	VSP_038550, VSP_038551	variant_vsp	FALSE	Name=3; IsoId=Q92556-3; Sequence=VSP_038550, VSP_038551;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92563|Q92563-1	Q92563	Q92563-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92563-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92563-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92563|Q92563-2	Q92563	Q92563-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92563-2	VSP_045668, VSP_045669	variant_vsp	FALSE	Name=2; IsoId=Q92563-2; Sequence=VSP_045668, VSP_045669;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92564|Q92564-1	Q92564	Q92564-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q92564-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92564-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92564|Q92564-2	Q92564	Q92564-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q92564-2	VSP_016016	variant_vsp	FALSE	Name=2; IsoId=Q92564-2; Sequence=VSP_016016;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92564|Q92564-3	Q92564	Q92564-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q92564-3	VSP_054381	variant_vsp	FALSE	Name=3; IsoId=Q92564-3; Sequence=VSP_054381;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92565|Q92565-1	Q92565	Q92565-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92565-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92565-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92565|Q92565-2	Q92565	Q92565-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92565-2	VSP_007616	variant_vsp	FALSE	Name=2; IsoId=Q92565-2; Sequence=VSP_007616;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92567|Q92567-1	Q92567	Q92567-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q92567-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92567-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92567|Q92567-2	Q92567	Q92567-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q92567-2	VSP_010095	variant_vsp	FALSE	Name=2; IsoId=Q92567-2; Sequence=VSP_010095;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92567|Q92567-3	Q92567	Q92567-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q92567-3	VSP_010095, VSP_034630	variant_vsp	FALSE	Name=3; IsoId=Q92567-3; Sequence=VSP_010095, VSP_034630;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92569|Q92569-1	Q92569	Q92569-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q92569-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92569-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92569|Q92569-2	Q92569	Q92569-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q92569-2	VSP_004714	variant_vsp	FALSE	Name=2; IsoId=Q92569-2; Sequence=VSP_004714;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92569|Q92569-3	Q92569	Q92569-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q92569-3	VSP_004713, VSP_004714	variant_vsp	FALSE	Name=3; IsoId=Q92569-3; Sequence=VSP_004713, VSP_004714;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92570|Q92570-1	Q92570	Q92570-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	Alpha		Q92570-1	Displayed	displayed	TRUE	Name=Alpha; IsoId=Q92570-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92570|Q92570-2	Q92570	Q92570-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	Beta		Q92570-2	VSP_003712, VSP_003713	variant_vsp	FALSE	Name=Beta; IsoId=Q92570-2; Sequence=VSP_003712, VSP_003713;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92570|Q92570-3	Q92570	Q92570-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q92570-3	VSP_037877	variant_vsp	FALSE	Name=3; IsoId=Q92570-3; Sequence=VSP_037877;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92574|Q92574-1	Q92574	Q92574-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92574-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92574-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92574|Q92574-2	Q92574	Q92574-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92574-2	VSP_042890	variant_vsp	FALSE	Name=2; IsoId=Q92574-2; Sequence=VSP_042890;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92576|Q92576-1	Q92576	Q92576-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92576-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92576-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92576|Q92576-2	Q92576	Q92576-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92576-2	VSP_026434	variant_vsp	FALSE	Name=2; IsoId=Q92576-2; Sequence=VSP_026434;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92581|Q92581-1	Q92581	Q92581-1	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	1	NHE6.0	Q92581-1	VSP_061774	variant_vsp	FALSE	Name=1; Synonyms=NHE6.0; IsoId=Q92581-1; Sequence=VSP_061774;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92581|Q92581-2	Q92581	Q92581-2	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	2	NHE6.1 {ECO:0000303|PubMed:11641397}, NHE6v1 {ECO:0000303|PubMed:30296617}	Q92581-2	Displayed	displayed	TRUE	Name=2; Synonyms=NHE6.1 {ECO:0000303|PubMed:11641397}, NHE6v1 {ECO:0000303|PubMed:30296617}; IsoId=Q92581-2; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92581|Q92581-3	Q92581	Q92581-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q92581-3	VSP_044868	variant_vsp	FALSE	Name=3; IsoId=Q92581-3; Sequence=VSP_044868;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92597|Q92597-1	Q92597	Q92597-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q92597-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92597-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92597|Q92597-2	Q92597	Q92597-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q92597-2	VSP_045038	variant_vsp	FALSE	Name=2; IsoId=Q92597-2; Sequence=VSP_045038;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92597|Q92597-3	Q92597	Q92597-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q92597-3	VSP_045037	variant_vsp	FALSE	Name=3; IsoId=Q92597-3; Sequence=VSP_045037;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92598|Q92598-1	Q92598	Q92598-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	4	Alpha		Q92598-1	Displayed	displayed	TRUE	Name=Alpha; IsoId=Q92598-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92598|Q92598-2	Q92598	Q92598-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	Beta		Q92598-2	VSP_002428	variant_vsp	FALSE	Name=Beta; IsoId=Q92598-2; Sequence=VSP_002428;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92598|Q92598-3	Q92598	Q92598-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	3		Q92598-3	VSP_035428	variant_vsp	FALSE	Name=3; IsoId=Q92598-3; Sequence=VSP_035428;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92598|Q92598-4	Q92598	Q92598-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	4		Q92598-4	VSP_054883	variant_vsp	FALSE	Name=4; IsoId=Q92598-4; Sequence=VSP_054883;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92599|Q92599-1	Q92599	Q92599-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	4	1	KIAA0202b {ECO:0000303|PubMed:12023038}, SEPT8_v2 {ECO:0000303|PubMed:12023038}, SEPT8 TV1 {ECO:0000303|PubMed:27084579}	Q92599-1	Displayed	displayed	TRUE	Name=1; Synonyms=KIAA0202b {ECO:0000303|PubMed:12023038}, SEPT8_v2 {ECO:0000303|PubMed:12023038}, SEPT8 TV1 {ECO:0000303|PubMed:27084579}; IsoId=Q92599-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92599|Q92599-2	Q92599	Q92599-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	2	KIAA0202a {ECO:0000303|PubMed:12023038}, SEPT8_v1 {ECO:0000303|PubMed:12023038}, KIAA0202c {ECO:0000303|PubMed:12023038}, SEPT8_v1* {ECO:0000303|PubMed:12023038}, SEPT8 TV2 {ECO:0000303|PubMed:27084579}	Q92599-2	VSP_009644	variant_vsp	FALSE	Name=2; Synonyms=KIAA0202a {ECO:0000303|PubMed:12023038}, SEPT8_v1 {ECO:0000303|PubMed:12023038}, KIAA0202c {ECO:0000303|PubMed:12023038}, SEPT8_v1* {ECO:0000303|PubMed:12023038}, SEPT8 TV2 {ECO:0000303|PubMed:27084579}; IsoId=Q92599-2; Sequence=VSP_009644;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92599|Q92599-3	Q92599	Q92599-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	3	KIAA0202d {ECO:0000303|PubMed:12023038}, SEPT8_v3 {ECO:0000303|PubMed:12023038}, SEPT8 TV4 {ECO:0000303|PubMed:27084579}	Q92599-3	VSP_009643, VSP_009644	variant_vsp	FALSE	Name=3; Synonyms=KIAA0202d {ECO:0000303|PubMed:12023038}, SEPT8_v3 {ECO:0000303|PubMed:12023038}, SEPT8 TV4 {ECO:0000303|PubMed:27084579}; IsoId=Q92599-3; Sequence=VSP_009643, VSP_009644;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92599|Q92599-4	Q92599	Q92599-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	4	SEPT8 TV3 {ECO:0000303|PubMed:27084579}	Q92599-4	VSP_054085, VSP_054086	variant_vsp	FALSE	Name=4; Synonyms=SEPT8 TV3 {ECO:0000303|PubMed:27084579}; IsoId=Q92599-4; Sequence=VSP_054085, VSP_054086;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92600|Q92600-1	Q92600	Q92600-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q92600-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92600-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92600|Q92600-2	Q92600	Q92600-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q92600-2	VSP_054371	variant_vsp	FALSE	Name=2; IsoId=Q92600-2; Sequence=VSP_054371;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92600|Q92600-3	Q92600	Q92600-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q92600-3	VSP_055744, VSP_055745	variant_vsp	FALSE	Name=3; IsoId=Q92600-3; Sequence=VSP_055744, VSP_055745;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92608|Q92608-1	Q92608	Q92608-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92608-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92608-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92608|Q92608-2	Q92608	Q92608-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92608-2	VSP_007696, VSP_007697, VSP_007698, VSP_007699, VSP_007700	variant_vsp	FALSE	Name=2; IsoId=Q92608-2; Sequence=VSP_007696, VSP_007697, VSP_007698, VSP_007699, VSP_007700;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92609|Q92609-1	Q92609	Q92609-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92609-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92609-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92609|Q92609-2	Q92609	Q92609-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92609-2	VSP_045039	variant_vsp	FALSE	Name=2; IsoId=Q92609-2; Sequence=VSP_045039;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92611|Q92611-1	Q92611	Q92611-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92611-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92611-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92611|Q92611-2	Q92611	Q92611-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92611-2	VSP_056703, VSP_056704	variant_vsp	FALSE	Name=2; IsoId=Q92611-2; Sequence=VSP_056703, VSP_056704;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92617|Q92617-1	Q92617	Q92617-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	6	1		Q92617-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92617-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92617|Q92617-2	Q92617	Q92617-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	2		Q92617-2	VSP_021837	variant_vsp	FALSE	Name=2; IsoId=Q92617-2; Sequence=VSP_021837;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92617|Q92617-3	Q92617	Q92617-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	3		Q92617-3	VSP_021833, VSP_021838	variant_vsp	FALSE	Name=3; IsoId=Q92617-3; Sequence=VSP_021833, VSP_021838;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92617|Q92617-4	Q92617	Q92617-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	4		Q92617-4	VSP_021832, VSP_021836	variant_vsp	FALSE	Name=4; IsoId=Q92617-4; Sequence=VSP_021832, VSP_021836;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92617|Q92617-5	Q92617	Q92617-5	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	5		Q92617-5	VSP_021834, VSP_021835, VSP_021839	variant_vsp	FALSE	Name=5; IsoId=Q92617-5; Sequence=VSP_021834, VSP_021835, VSP_021839;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92617|Q92617-6	Q92617	Q92617-6	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	6		Q92617-6	VSP_033367	variant_vsp	FALSE	Name=6; IsoId=Q92617-6; Sequence=VSP_033367;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92619|Q92619-1	Q92619	Q92619-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92619-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92619-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92619|Q92619-2	Q92619	Q92619-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92619-2	VSP_044707	variant_vsp	FALSE	Name=2; IsoId=Q92619-2; Sequence=VSP_044707;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92620|Q92620-1	Q92620	Q92620-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92620-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92620-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92620|Q92620-2	Q92620	Q92620-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92620-2	VSP_056045	variant_vsp	FALSE	Name=2; IsoId=Q92620-2; Sequence=VSP_056045;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92622|Q92622-1	Q92622	Q92622-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q92622-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92622-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92622|Q92622-2	Q92622	Q92622-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q92622-2	VSP_039160, VSP_039161	variant_vsp	FALSE	Name=2; IsoId=Q92622-2; Sequence=VSP_039160, VSP_039161;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92622|Q92622-3	Q92622	Q92622-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q92622-3	VSP_039471, VSP_039472, VSP_039473	variant_vsp	FALSE	Name=3; IsoId=Q92622-3; Sequence=VSP_039471, VSP_039472, VSP_039473;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92625|Q92625-1	Q92625	Q92625-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q92625-1	Displayed	displayed	TRUE	Name=1; IsoId=Q92625-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q92625|Q92625-2	Q92625	Q92625-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q92625-2	VSP_056512, VSP_056513	variant_vsp	FALSE	Name=2; IsoId=Q92625-2; Sequence=VSP_056512, VSP_056513;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
